LaptopID,Brand,RamSize,StorageType,StorageCapacity
v1|326442304053|0,HP,Unknown,Unknown,Unknown
v1|235904138238|0,HP,4GB,Unknown,Unknown
v1|356286714525|0,HP,Unknown,Unknown,Unknown
v1|395519293103|0,HP,Unknown,Unknown,Unknown
v1|167258334872|0,HP,48GB,Unknown,Unknown
v1|196366110228|0,HP,Unknown,Unknown,Unknown
v1|156641504535|0,HP,64GB,SSD,Unknown
v1|316036191994|0,HP,Unknown,Unknown,Unknown
v1|204864743322|0,HP,2GB,Unknown,Unknown
v1|326480553553|0,HP,Unknown,Unknown,Unknown
v1|335722404826|0,HP,8GB,Unknown,Unknown
v1|156641508919|0,HP,16GB,Unknown,Unknown
v1|314801452513|0,HP,Unknown,Unknown,Unknown
v1|316431764593|0,HP,8GB,Unknown,Unknown
v1|305381776445|0,HP,Unknown,Unknown,Unknown
v1|335761214373|0,HP,4GB,Unknown,Unknown
v1|274132284794|0,HP,4GB,Unknown,Unknown
v1|235866047059|0,HP,8GB,Unknown,Unknown
v1|297033239530|0,HP,Unknown,Unknown,Unknown
v1|235900833746|0,HP,Unknown,Unknown,Unknown
v1|373773710679|0,HP,Unknown,Unknown,Unknown
v1|326442591242|0,HP,Unknown,Unknown,Unknown
v1|286267700669|0,HP,Unknown,Unknown,Unknown
v1|167258312707|0,HP,16GB,Unknown,Unknown
v1|286077363343|0,HP,Unknown,Unknown,Unknown
v1|404570421794|0,HP,4GB,Unknown,Unknown
v1|146143095456|0,HP,Unknown,Unknown,Unknown
v1|285998249359|0,HP,2GB,Unknown,Unknown
v1|334840742061|0,HP,Unknown,Unknown,Unknown
v1|176383490351|0,HP,Unknown,Unknown,Unknown
v1|225568233550|0,HP,8GB,Unknown,Unknown
v1|167258334876|0,HP,48GB,Unknown,Unknown
v1|285707505442|0,HP,Unknown,Unknown,Unknown
v1|235877564893|0,HP,4GB,Unknown,Unknown
v1|326442308566|0,HP,Unknown,Unknown,Unknown
v1|167258336572|0,HP,36GB,Unknown,Unknown
v1|286085655917|0,HP,Unknown,Unknown,Unknown
v1|235889428825|0,HP,Unknown,Unknown,Unknown
v1|115844305728|0,HP,Unknown,Unknown,Unknown
v1|335761212720|0,HP,4GB,Unknown,Unknown
v1|135169390762|0,HP,Unknown,Unknown,Unknown
v1|167258345498|0,HP,16GB,Unknown,Unknown
v1|316182576995|0,HP,4GB,Unknown,Unknown
v1|404345328242|0,HP,Unknown,HDD,Unknown
v1|335761220627|0,HP,4GB,Unknown,Unknown
v1|405239036962|0,HP,Unknown,Unknown,Unknown
v1|235865992049|0,HP,8GB,Unknown,Unknown
v1|175018161357|0,HP,Unknown,Unknown,Unknown
v1|156543484294|0,HP,Unknown,Unknown,Unknown
v1|404359950007|0,HP,Unknown,Unknown,Unknown
v1|156641492000|0,HP,16GB,Unknown,Unknown
v1|313287172573|0,HP,Unknown,Unknown,Unknown
v1|286042327729|0,HP,Unknown,Unknown,Unknown
v1|355790709433|0,HP,Unknown,Unknown,Unknown
v1|326442304044|0,HP,Unknown,Unknown,Unknown
v1|167258325925|0,HP,36GB,Unknown,Unknown
v1|305868110247|0,HP,Unknown,Unknown,Unknown
v1|396074017679|0,HP,16GB,Unknown,Unknown
v1|226563405291|0,HP,Unknown,Unknown,Unknown
v1|276280802890|0,HP,Unknown,Unknown,Unknown
v1|276809187263|0,HP,4GB,Unknown,Unknown
v1|364844438360|0,HP,Unknown,Unknown,Unknown
v1|156641508913|0,HP,16GB,Unknown,Unknown
v1|156641507653|0,HP,20GB,Unknown,Unknown
v1|167258324993|0,HP,8GB,Unknown,Unknown
v1|156641507581|0,HP,24GB,Unknown,Unknown
v1|285680823365|0,HP,Unknown,Unknown,Unknown
v1|145731886351|0,HP,Unknown,Unknown,Unknown
v1|116265692370|0,HP,4GB,Unknown,Unknown
v1|135436240070|0,HP,8GB,Unknown,Unknown
v1|335732627200|0,HP,8GB,Unknown,Unknown
v1|135105529909|0,HP,4GB,Unknown,Unknown
v1|167258336737|0,HP,12GB,Unknown,Unknown
v1|387243032901|0,HP,Unknown,Unknown,Unknown
v1|155787419871|0,HP,Unknown,Unknown,Unknown
v1|305367699933|0,HP,Unknown,Unknown,Unknown
v1|167258334759|0,HP,64GB,Unknown,Unknown
v1|205281240995|0,HP,Unknown,Unknown,Unknown
v1|126107485721|0,HP,Unknown,Unknown,Unknown
v1|154752691713|454846114999,HP,Unknown,Unknown,Unknown
v1|226670367586|0,HP,Unknown,Unknown,Unknown
v1|375418970354|0,HP,8GB,Unknown,Unknown
v1|167258336782|0,HP,32GB,Unknown,Unknown
v1|226458973093|0,HP,Unknown,Unknown,Unknown
v1|156641502937|0,HP,32GB,Unknown,Unknown
v1|126662072334|0,HP,Unknown,Unknown,Unknown
v1|276239948970|0,HP,Unknown,Unknown,Unknown
v1|326367778640|0,HP,Unknown,Unknown,Unknown
v1|126917392900|0,HP,Unknown,Unknown,Unknown
v1|134469087434|0,HP,6GB,Unknown,Unknown
v1|335722189135|0,HP,8GB,Unknown,Unknown
v1|225038736023|0,HP,Unknown,Unknown,Unknown
v1|145556240145|0,HP,8GB,Unknown,Unknown
v1|355017140832|0,HP,Unknown,Unknown,Unknown
v1|326442310843|0,HP,Unknown,Unknown,Unknown
v1|316187247337|0,HP,Unknown,Unknown,Unknown
v1|156641505118|0,HP,16GB,Unknown,Unknown
v1|387922930971|0,HP,Unknown,Unknown,Unknown
v1|384075571086|0,HP,Unknown,HDD,Unknown
v1|167258324992|0,HP,32GB,Unknown,Unknown
v1|166419356778|0,HP,Unknown,Unknown,Unknown
v1|146360693367|0,HP,Unknown,Unknown,Unknown
v1|186064239895|0,HP,Unknown,Unknown,Unknown
v1|226598775936|0,HP,4GB,Unknown,Unknown
v1|356387427451|0,HP,Unknown,Unknown,Unknown
v1|235866050045|0,HP,8GB,Unknown,Unknown
v1|146043749557|0,HP,Unknown,Unknown,Unknown
v1|285798762505|0,HP,Unknown,Unknown,Unknown
v1|167258336534|0,HP,48GB,Unknown,Unknown
v1|156641506972|0,HP,8GB,Unknown,Unknown
v1|134821700807|0,HP,Unknown,Unknown,Unknown
v1|405214108082|0,HP,Unknown,Unknown,Unknown
v1|254618100850|0,HP,Unknown,Unknown,Unknown
v1|135014317649|0,HP,Unknown,Unknown,Unknown
v1|373983280577|0,HP,Unknown,Unknown,Unknown
v1|156641506986|0,HP,48GB,Unknown,Unknown
v1|156641504440|0,HP,16GB,SSD,Unknown
v1|156641507554|0,HP,16GB,Unknown,Unknown
v1|145463581712|0,HP,4GB,Unknown,Unknown
v1|305677931674|0,HP,Unknown,Unknown,Unknown
v1|275834650378|0,HP,4GB,Unknown,Unknown
v1|266555001942|0,HP,Unknown,Unknown,Unknown
v1|226089534896|0,HP,4GB,Unknown,Unknown
v1|267039808784|0,HP,Unknown,Unknown,Unknown
v1|265968210789|0,HP,Unknown,Unknown,Unknown
v1|156441734106|457541847236,Huawei,Unknown,Unknown,Unknown
v1|167012565225|0,Hyundai,Unknown,SSD,128GB
v1|135588767135|0,Hyundai,4GB,Unknown,64GB
v1|196322455706|0,Hyundai,Unknown,Unknown,Unknown
v1|316438877859|0,Inspiron,4GB,SSD,512GB
v1|187019684483|0,Inspiron,4GB,SSD,512GB
v1|316591025791|0,Inspiron,Unknown,Unknown,Unknown
v1|256515591271|0,Intel,32GB,HDD,1024GB
v1|387213851051|0,Intel,12GB,SSD,1024GB
v1|276843383342|0,Intel,16GB,SSD,120GB
v1|276844976095|0,Intel,8GB,SSD,120GB
v1|116546735504|0,Intel,Unknown,SSD,120GB
v1|126320275402|0,Intel,4GB,SSD,120GB
v1|325407916402|0,Intel,6GB,SSD,120GB
v1|284638750179|0,Intel,4GB,SSD,120GB
v1|325842739337|0,Intel,8GB,SSD,120GB
v1|195399688620|0,Intel,4GB,Unknown,120GB
v1|133795339688|0,Intel,2GB,HDD,120GB
v1|173225937933|0,Intel,4GB,SSD,120GB
v1|187072193853|0,Intel,4GB,Unknown,125GB
v1|255108498620|0,Intel,16GB,SSD,128GB
v1|286101111453|0,Intel,8GB,SSD,128GB
v1|335585942713|0,Intel,Unknown,SSD,128GB
v1|315204659468|0,Intel,4GB,Unknown,128GB
v1|316275388678|0,Intel,4GB,HDD,128GB
v1|254948572442|0,Intel,8GB,SSD,128GB
v1|156138151280|0,Intel,8GB,Unknown,128GB
v1|167342430417|0,Intel,8GB,SSD,128GB
v1|306177513472|0,Intel,8GB,SSD,128GB
v1|146489039828|0,Intel,8GB,Unknown,128GB
v1|266409524353|0,Intel,Unknown,Unknown,128GB
v1|305935566767|0,Intel,4GB,SSD,128GB
v1|335712043685|0,Intel,4GB,Unknown,128GB
v1|256697236581|0,Intel,8GB,Unknown,128GB
v1|297177537432|0,Intel,8GB,SSD,128GB
v1|305705144933|0,Intel,4GB,SSD,128GB
v1|256389305516|0,Intel,8GB,Unknown,128GB
v1|167069939185|0,Intel,8GB,SSD,128GB
v1|266663253522|0,Intel,4GB,SSD,128GB
v1|276237750366|0,Intel,Unknown,Unknown,128GB
v1|167342690088|0,Intel,8GB,SSD,128GB
v1|176705083779|0,Intel,8GB,SSD,128GB
v1|386884667104|0,Intel,8GB,Unknown,128GB
v1|226679069578|0,Intel,8GB,SSD,128GB
v1|156794064948|0,Intel,4GB,SSD,128GB
v1|135186266621|0,Intel,4GB,SSD,128GB
v1|376026620900|0,Intel,4GB,Unknown,128GB
v1|296993436902|0,Intel,4GB,SSD,128GB
v1|326505282565|0,Intel,8GB,SSD,128GB
v1|306205411915|0,Intel,4GB,SSD,128GB
v1|305953086272|0,Intel,4GB,SSD,128GB
v1|204925679055|0,Intel,8GB,SSD,128GB
v1|286012698128|0,Intel,4GB,SSD,128GB
v1|297148369057|0,Intel,4GB,Unknown,128GB
v1|235962678729|0,Intel,8GB,SSD,128GB
v1|146362022010|0,Intel,4GB,SSD,128GB
v1|267166879713|0,Intel,8GB,SSD,128GB
v1|387872423943|0,Intel,4GB,Unknown,128GB
v1|175964042270|0,Intel,4GB,SSD,128GB
v1|405722810832|0,Intel,12GB,SSD,128GB
v1|176978948012|0,Intel,8GB,SSD,128GB
v1|365367477701|0,Intel,8GB,SSD,128GB
v1|297106925898|0,Intel,4GB,SSD,128GB
v1|376093276557|0,Intel,4GB,SSD,128GB
v1|226341079417|0,Intel,4GB,SSD,128GB
v1|116547278597|0,Intel,4GB,SSD,128GB
v1|356666511905|0,Intel,4GB,SSD,128GB
v1|375522280264|0,Intel,8GB,SSD,128GB
v1|286368182258|0,Intel,4GB,SSD,128GB
v1|265776554943|0,Intel,4GB,Unknown,128GB
v1|286418634607|0,Intel,8GB,SSD,128GB
v1|356679436308|0,Intel,4GB,Unknown,128GB
v1|176979988790|0,Intel,8GB,Unknown,128GB
v1|256780023817|0,Intel,8GB,SSD,128GB
v1|334626898142|0,Intel,Unknown,SSD,128GB
v1|294912520511|0,Intel,4GB,Unknown,128GB
v1|134934054524|0,Intel,8GB,SSD,128GB
v1|296997485377|0,Intel,8GB,Unknown,128GB
v1|365505174293|0,Intel,Unknown,Unknown,128GB
v1|375567620436|0,Intel,4GB,Unknown,128GB
v1|335366343206|0,Intel,Unknown,Unknown,128GB
v1|404728664578|0,Intel,8GB,SSD,128GB
v1|316091804279|0,Intel,8GB,SSD,128GB
v1|334785350991|0,Intel,6GB,SSD,128GB
v1|176882618581|0,Intel,8GB,Unknown,128GB
v1|174965189852|0,Intel,8GB,SSD,128GB
v1|314254851239|0,Intel,4GB,SSD,128GB
v1|234232832792|0,Intel,3GB,SSD,128GB
v1|294950007014|593252784261,Intel,6GB,SSD,128GB
v1|186688642785|0,Intel,8GB,Unknown,128GB
v1|187106742667|0,Intel,8GB,Unknown,128GB
v1|166782453181|0,Intel,8GB,SSD,128GB
v1|175897084443|0,Intel,4GB,SSD,128GB
v1|135500169449|0,Intel,4GB,SSD,128GB
v1|296997477494|0,Intel,4GB,Unknown,128GB
v1|155901809660|0,Intel,4GB,Unknown,128GB
v1|156320045349|0,Intel,4GB,Unknown,128GB
v1|134541439551|0,Intel,4GB,SSD,128GB
v1|276941513298|0,Intel,4GB,SSD,128GB
v1|185929207657|0,Intel,4GB,SSD,128GB
v1|276731428140|0,Intel,8GB,SSD,128GB
v1|285002154915|0,Intel,8GB,SSD,128GB
v1|334349580366|0,Intel,Unknown,SSD,128GB
v1|404660045298|0,Intel,4GB,SSD,128GB
v1|166463508358|0,Intel,Unknown,Unknown,128GB
v1|186833633216|0,Intel,4GB,Unknown,128GB
v1|167342672258|0,Intel,8GB,Unknown,128GB
v1|396332561244|0,Intel,4GB,SSD,128GB
v1|396335081830|0,Intel,4GB,SSD,128GB
v1|396332561256|0,Intel,4GB,SSD,128GB
v1|356361805626|0,Intel,8GB,SSD,128GB
v1|386824059344|0,Intel,8GB,Unknown,128GB
v1|174930685799|0,Intel,8GB,SSD,128GB
v1|275460528455|0,Intel,4GB,Unknown,128GB
v1|197067342234|0,Intel,4GB,SSD,128GB
v1|355650953828|0,Intel,4GB,SSD,128GB
v1|176435787552|0,Intel,4GB,Unknown,128GB
v1|325641288246|0,Intel,Unknown,SSD,128GB
v1|396332561245|0,Intel,4GB,SSD,128GB
v1|126529000424|0,Intel,4GB,Unknown,128GB
v1|396336567657|0,Intel,4GB,SSD,128GB
v1|294774837041|0,Intel,8GB,SSD,128GB
v1|266480964202|0,Intel,8GB,SSD,128GB
v1|396332561258|0,Intel,4GB,SSD,128GB
v1|396335081844|0,Intel,4GB,SSD,128GB
v1|365318055968|0,Intel,5GB,SSD,12GB
v1|205395603592|0,Intel,2GB,HDD,150GB
v1|405513234771|0,Intel,8GB,SSD,160GB
v1|286460118143|0,Intel,4GB,Unknown,160GB
v1|286460122585|0,Intel,2GB,HDD,160GB
v1|334219441916|0,Intel,2GB,Unknown,160GB
v1|324310247191|0,Intel,2GB,Unknown,160GB
v1|175201295361|0,Intel,4GB,HDD,160GB
v1|133779774875|0,Intel,3GB,HDD,160GB
v1|265785519516|0,Intel,4GB,SSD,16GB
v1|236037113049|0,Intel,Unknown,SSD,16GB
v1|295775232543|0,Intel,4GB,SSD,16GB
v1|295783731524|0,Intel,4GB,SSD,16GB
v1|353772908632|0,Intel,4GB,SSD,16GB
v1|156839137867|0,Intel,4GB,SSD,16GB
v1|304441916169|0,Intel,4GB,SSD,16GB
v1|267193271896|0,Intel,4GB,SSD,16GB
v1|305933440158|0,Intel,2GB,SSD,16GB
v1|355169126395|0,Intel,4GB,Unknown,16GB
v1|353772927213|0,Intel,4GB,SSD,16GB
v1|115795483206|0,Intel,Unknown,SSD,16GB
v1|167233887389|0,Intel,2GB,SSD,16GB
v1|326442821958|0,Intel,4GB,Unknown,16GB
v1|296782664702|0,Intel,4GB,SSD,16GB
v1|166975613669|0,Intel,4GB,SSD,16GB
v1|376129876605|0,Intel,Unknown,SSD,16GB
v1|267164556518|0,Intel,Unknown,SSD,16GB
v1|326513682783|0,Intel,Unknown,SSD,16GB
v1|296622465898|0,Intel,2GB,SSD,16GB
v1|354880479547|0,Intel,4GB,Unknown,16GB
v1|316455015744|0,Intel,Unknown,HDD,16GB
v1|127032525358|0,Intel,Unknown,SSD,16GB
v1|286454615264|0,Intel,4GB,SSD,16GB
v1|197108482645|0,Intel,4GB,SSD,16GB
v1|294976948397|0,Intel,4GB,SSD,16GB
v1|293822551980|0,Intel,4GB,SSD,16GB
v1|295016555214|0,Intel,4GB,SSD,16GB
v1|304980630284|0,Intel,4GB,SSD,16GB
v1|155683191327|0,Intel,4GB,Unknown,16GB
v1|335774583340|0,Intel,4GB,Unknown,16GB
v1|387469266968|0,Intel,Unknown,SSD,16GB
v1|355641265708|0,Intel,2GB,Unknown,16GB
v1|186610723234|0,Intel,4GB,Unknown,16GB
v1|296727343490|0,Intel,4GB,SSD,16GB
v1|135536005950|0,Intel,8GB,SSD,16GB
v1|326035506727|0,Intel,4GB,Unknown,16GB
v1|125335590560|426358205452,Intel,8GB,SSD,16GB
v1|285318126106|0,Intel,2GB,Unknown,16GB
v1|285275959435|587149517372,Intel,8GB,SSD,16GB
v1|324289843995|0,Intel,2GB,Unknown,16GB
v1|196425377973|0,Intel,4GB,Unknown,16GB
v1|176769814831|0,Intel,2GB,Unknown,16GB
v1|185853918473|0,Intel,4GB,Unknown,16GB
v1|125528039705|0,Intel,4GB,SSD,16GB
v1|185853915604|0,Intel,4GB,Unknown,16GB
v1|396143222717|0,Intel,2GB,SSD,16GB
v1|394735190591|0,Intel,8GB,SSD,180GB
v1|175120800268|0,Intel,8GB,SSD,180GB
v1|196588044607|0,Intel,4GB,SSD,185GB
v1|175120803704|0,Intel,8GB,SSD,192GB
v1|126716305927|427765182035,Intel,20GB,SSD,1TB
v1|296725393874|0,Intel,32GB,SSD,1TB
v1|116507650119|0,Intel,16GB,SSD,1TB
v1|256696171093|0,Intel,32GB,Unknown,1TB
v1|388125306683|0,Intel,16GB,SSD,1TB
v1|116282435688|0,Intel,32GB,SSD,1TB
v1|146349774136|0,Intel,16GB,SSD,1TB
v1|396394510693|665030194346,Intel,16GB,SSD,1TB
v1|204802773770|0,Intel,16GB,Unknown,1TB
v1|126730618278|0,Intel,32GB,SSD,1TB
v1|116344897273|0,Intel,16GB,SSD,1TB
v1|167355189373|0,Intel,8GB,Unknown,1TB
v1|126716325548|0,Intel,20GB,SSD,1TB
v1|116449642271|0,Intel,16GB,SSD,1TB
v1|256698119823|0,Intel,16GB,Unknown,1TB
v1|334480137378|0,Intel,32GB,SSD,1TB
v1|335886260390|545430813242,Intel,16GB,Unknown,1TB
v1|375961362392|0,Intel,32GB,SSD,1TB
v1|236023622267|0,Intel,64GB,SSD,1TB
v1|126682179899|0,Intel,24GB,SSD,1TB
v1|116366363859|0,Intel,16GB,SSD,1TB
v1|146217047090|0,Intel,24GB,SSD,1TB
v1|167331664187|0,Intel,8GB,Unknown,1TB
v1|167294400258|0,Intel,16GB,Unknown,1TB
v1|116458919375|0,Intel,32GB,SSD,1TB
v1|126031839415|0,Intel,20GB,SSD,1TB
v1|167331661579|0,Intel,8GB,Unknown,1TB
v1|126980447626|0,Intel,32GB,Unknown,1TB
v1|405679896084|0,Intel,32GB,SSD,1TB
v1|186999808477|0,Intel,32GB,SSD,1TB
v1|226413941151|0,Intel,Unknown,SSD,1TB
v1|356736580711|0,Intel,16GB,SSD,1TB
v1|365504241258|0,Intel,32GB,SSD,1TB
v1|126863363104|0,Intel,32GB,SSD,1TB
v1|388080820028|0,Intel,16GB,Unknown,1TB
v1|187096306314|0,Intel,16GB,SSD,1TB
v1|116388598389|0,Intel,16GB,SSD,1TB
v1|276408811124|0,Intel,16GB,SSD,1TB
v1|156604207834|0,Intel,8GB,HDD,1TB
v1|186096920679|0,Intel,4GB,SSD,1TB
v1|335831078458|0,Intel,32GB,SSD,1TB
v1|276222120836|0,Intel,16GB,SSD,1TB
v1|226549447948|0,Intel,16GB,SSD,1TB
v1|167331992301|0,Intel,8GB,HDD,1TB
v1|167346361787|0,Intel,16GB,Unknown,1TB
v1|156589292555|0,Intel,16GB,SSD,1TB
v1|256810386910|0,Intel,16GB,SSD,1TB
v1|176801521301|0,Intel,16GB,SSD,1TB
v1|286359045815|0,Intel,32GB,SSD,1TB
v1|276429578117|0,Intel,16GB,Unknown,1TB
v1|365054996419|0,Intel,16GB,SSD,1TB
v1|267173266384|0,Intel,16GB,SSD,1TB
v1|124855519967|0,Intel,16GB,SSD,1TB
v1|167222990161|0,Intel,32GB,SSD,1TB
v1|134699579396|0,Intel,16GB,SSD,1TB
v1|356372837745|0,Intel,32GB,Unknown,1TB
v1|155732899465|0,Intel,8GB,SSD,1TB
v1|116370626781|0,Intel,16GB,SSD,1TB
v1|167374613606|0,Intel,32GB,SSD,1TB
v1|145258672942|0,Intel,8GB,SSD,1TB
v1|376128664396|0,Intel,16GB,SSD,1TB
v1|236025833281|0,Intel,32GB,SSD,1TB
v1|155732901041|0,Intel,16GB,SSD,1TB
v1|256881073798|0,Intel,64GB,SSD,1TB
v1|276986555081|0,Intel,16GB,SSD,1TB
v1|116338178674|0,Intel,16GB,SSD,1TB
v1|146494227141|0,Intel,32GB,Unknown,1TB
v1|176596333069|0,Intel,32GB,SSD,1TB
v1|286105319665|0,Intel,8GB,SSD,1TB
v1|225956817506|0,Intel,16GB,Unknown,1TB
v1|155892409027|0,Intel,32GB,SSD,1TB
v1|186587434796|0,Intel,8GB,HDD,1TB
v1|155732888686|0,Intel,8GB,SSD,1TB
v1|306219841100|0,Intel,Unknown,SSD,1TB
v1|226135868490|0,Intel,16GB,SSD,1TB
v1|395821267490|0,Intel,8GB,HDD,1TB
v1|256739603101|0,Intel,8GB,Unknown,1TB
v1|167331660339|0,Intel,8GB,Unknown,1TB
v1|134699592306|0,Intel,16GB,SSD,1TB
v1|116431722691|0,Intel,Unknown,Unknown,1TB
v1|196441390694|0,Intel,32GB,SSD,1TB
v1|375082470418|644150666423,Intel,12GB,SSD,1TB
v1|335505237309|0,Intel,64GB,SSD,1TB
v1|375724486970|0,Intel,16GB,SSD,1TB
v1|364858787685|634422097866,Intel,6GB,SSD,1TB
v1|396399869828|0,Intel,16GB,Unknown,1TB
v1|256825887030|0,Intel,16GB,SSD,1TB
v1|266682693741|0,Intel,16GB,SSD,1TB
v1|155732902292|0,Intel,32GB,SSD,1TB
v1|405248770184|0,Intel,Unknown,Unknown,1TB
v1|297178195464|0,Intel,32GB,SSD,1TB
v1|387252156068|0,Intel,36GB,SSD,1TB
v1|297178195435|0,Intel,32GB,SSD,1TB
v1|145384528840|0,Intel,16GB,SSD,1TB
v1|305581835380|0,Intel,32GB,SSD,1TB
v1|276954539645|0,Intel,4GB,Unknown,1TB
v1|306219724028|0,Intel,32GB,SSD,1TB
v1|305613251810|0,Intel,32GB,SSD,1TB
v1|195983270798|0,Intel,4GB,Unknown,1TB
v1|284997457287|0,Intel,8GB,Unknown,1TB
v1|306100286003|0,Intel,32GB,Unknown,1TB
v1|145843261299|0,Intel,20GB,Unknown,1TB
v1|296535213191|0,Intel,32GB,SSD,1TB
v1|267117698846|0,Intel,16GB,SSD,1TB
v1|186775022782|0,Intel,20GB,Unknown,1TB
v1|375566248378|0,Intel,32GB,SSD,1TB
v1|296785360584|0,Intel,32GB,SSD,1TB
v1|156819143109|0,Intel,6GB,HDD,1TB
v1|285539796128|0,Intel,8GB,Unknown,1TB
v1|306100276618|0,Intel,32GB,Unknown,1TB
v1|275998734415|0,Intel,8GB,Unknown,1TB
v1|365382239871|0,Intel,8GB,SSD,200GB
v1|146365219678|0,Intel,4GB,SSD,200GB
v1|387556877711|0,Intel,Unknown,SSD,20GB
v1|255013531261|0,Intel,8GB,SSD,236GB
v1|276422981354|0,Intel,16GB,SSD,240GB
v1|325752441246|0,Intel,4GB,SSD,240GB
v1|187059099541|0,Intel,4GB,HDD,240GB
v1|325818787991|0,Intel,8GB,SSD,240GB
v1|395372688499|0,Intel,8GB,HDD,240GB
v1|276702061590|0,Intel,16GB,SSD,240GB
v1|226338992483|0,Intel,3GB,Unknown,240GB
v1|134329282829|0,Intel,4GB,HDD,2500GB
v1|395232808643|0,Intel,4GB,Unknown,250GB
v1|396339731215|0,Intel,4GB,Unknown,250GB
v1|396262676797|0,Intel,4GB,Unknown,250GB
v1|395867765375|0,Intel,4GB,Unknown,250GB
v1|145812345018|0,Intel,16GB,SSD,250GB
v1|395673632018|0,Intel,8GB,Unknown,250GB
v1|176453975647|0,Intel,8GB,SSD,250GB
v1|286292829144|0,Intel,3GB,HDD,250GB
v1|286428748918|0,Intel,8GB,Unknown,250GB
v1|135373430300|0,Intel,2GB,HDD,250GB
v1|387610592346|0,Intel,2GB,HDD,250GB
v1|395556501420|0,Intel,2GB,HDD,250GB
v1|235464262294|0,Intel,8GB,Unknown,250GB
v1|267080945076|0,Intel,8GB,SSD,250GB
v1|266840494062|0,Intel,4GB,HDD,250GB
v1|296522988247|0,Intel,2GB,Unknown,250GB
v1|134408304483|0,Intel,2GB,HDD,250GB
v1|186308724277|0,Intel,8GB,SSD,250GB
v1|335693121988|0,Intel,Unknown,HDD,250GB
v1|275998731791|0,Intel,16GB,SSD,250GB
v1|265430045805|0,Intel,4GB,Unknown,250GB
v1|296919747843|0,Intel,3GB,HDD,250GB
v1|356687897123|0,Intel,2GB,HDD,254GB
v1|335503508427|0,Intel,8GB,SSD,256GB
v1|275457031453|0,Intel,8GB,Unknown,256GB
v1|266068225631|0,Intel,8GB,Unknown,256GB
v1|116436274952|0,Intel,8GB,SSD,256GB
v1|196932113464|0,Intel,16GB,SSD,256GB
v1|396320750534|0,Intel,8GB,SSD,256GB
v1|197105073359|0,Intel,16GB,SSD,256GB
v1|256817291094|0,Intel,32GB,SSD,256GB
v1|306179265824|0,Intel,16GB,SSD,256GB
v1|115951237029|0,Intel,8GB,SSD,256GB
v1|256347779000|0,Intel,8GB,SSD,256GB
v1|116057255669|0,Intel,16GB,SSD,256GB
v1|226643658134|0,Intel,8GB,SSD,256GB
v1|114845745485|0,Intel,16GB,SSD,256GB
v1|116130574652|0,Intel,8GB,SSD,256GB
v1|335440300363|544854797075,Intel,8GB,SSD,256GB
v1|176761920695|0,Intel,8GB,SSD,256GB
v1|116436271469|0,Intel,16GB,SSD,256GB
v1|197125416878|0,Intel,8GB,Unknown,256GB
v1|156463837099|0,Intel,16GB,SSD,256GB
v1|356564038856|0,Intel,16GB,SSD,256GB
v1|116546314334|0,Intel,16GB,Unknown,256GB
v1|388008686520|0,Intel,16GB,Unknown,256GB
v1|256490655672|0,Intel,16GB,SSD,256GB
v1|116070608756|0,Intel,16GB,SSD,256GB
v1|296973693099|0,Intel,16GB,SSD,256GB
v1|116087265432|0,Intel,8GB,SSD,256GB
v1|388194993633|0,Intel,16GB,SSD,256GB
v1|167168357927|0,Intel,16GB,SSD,256GB
v1|267173161401|0,Intel,16GB,Unknown,256GB
v1|116547372552|0,Intel,16GB,SSD,256GB
v1|316275388666|0,Intel,8GB,HDD,256GB
v1|296517210427|0,Intel,16GB,Unknown,256GB
v1|335857023727|0,Intel,8GB,Unknown,256GB
v1|276743851207|0,Intel,16GB,Unknown,256GB
v1|116547311581|0,Intel,8GB,SSD,256GB
v1|197087407191|0,Intel,16GB,SSD,256GB
v1|146223806504|0,Intel,16GB,SSD,256GB
v1|356736530902|0,Intel,16GB,SSD,256GB
v1|196331387910|0,Intel,8GB,Unknown,256GB
v1|116124076047|0,Intel,16GB,SSD,256GB
v1|306185630976|0,Intel,16GB,SSD,256GB
v1|167408727057|0,Intel,8GB,Unknown,256GB
v1|146458253553|0,Intel,16GB,Unknown,256GB
v1|296801465667|0,Intel,16GB,Unknown,256GB
v1|127031248689|0,Intel,Unknown,SSD,256GB
v1|306219116362|0,Intel,16GB,SSD,256GB
v1|306188759482|0,Intel,16GB,SSD,256GB
v1|335331221629|544738307838,Intel,16GB,SSD,256GB
v1|306211284038|0,Intel,8GB,SSD,256GB
v1|146473899789|0,Intel,Unknown,SSD,256GB
v1|156852953455|0,Intel,16GB,SSD,256GB
v1|303512111812|0,Intel,8GB,HDD,256GB
v1|135634589010|0,Intel,8GB,SSD,256GB
v1|127032534242|0,Intel,8GB,SSD,256GB
v1|335894318318|0,Intel,16GB,SSD,256GB
v1|356668922503|0,Intel,8GB,SSD,256GB
v1|127032542304|0,Intel,8GB,SSD,256GB
v1|306161869029|0,Intel,16GB,SSD,256GB
v1|116543388053|0,Intel,16GB,SSD,256GB
v1|197081414992|0,Intel,16GB,SSD,256GB
v1|394602859894|0,Intel,16GB,SSD,256GB
v1|335418644387|0,Intel,8GB,SSD,256GB
v1|306220351320|0,Intel,Unknown,SSD,256GB
v1|326516797573|0,Intel,32GB,SSD,256GB
v1|405724387708|0,Intel,8GB,SSD,256GB
